,0,1,2,3,Mot_Type
755,619.5427856445312,368.8234558105469,858.6102294921875,362.9019775390625,Hover
756,615.67822265625,380.5364685058594,854.6466674804688,386.4888000488281,Hover
757,619.5369873046875,388.4281921386719,868.3897705078125,429.50555419921875,Hover
758,617.6439819335938,398.1881103515625,848.81201171875,455.0074768066406,Hover
759,607.8666381835938,400.14556884765625,839.0076293945312,478.5962829589844,Hover
760,603.876708984375,404.0592346191406,835.03564453125,507.85711669921875,Hover
761,599.9539184570312,408.0126037597656,805.6808471679688,511.809814453125,Hover
762,590.1912231445312,409.9272766113281,774.3670654296875,523.5723266601562,Hover
763,578.4592895507812,402.159912109375,748.8660888671875,525.4819946289062,Hover
764,578.423583984375,411.88055419921875,725.3971557617188,525.5459594726562,Hover
765,570.582763671875,400.2012939453125,697.93359375,521.6234130859375,Hover
766,562.7420043945312,388.4454040527344,678.3297119140625,507.9439392089844,Hover
767,556.9667358398438,384.5567626953125,658.7817993164062,494.2317199707031,Hover
768,556.8543090820312,380.5221252441406,650.9282836914062,474.5636901855469,Hover
769,554.862548828125,372.7149963378906,625.4691162109375,443.2767028808594,Hover
770,560.8273315429688,396.2445068359375,592.1480102539062,407.97930908203125,Hover
771,560.831787109375,382.5433654785156,592.1468505859375,384.4451599121094,Hover
772,558.8436889648438,374.70855712890625,613.7052612304688,362.90399169921875,Hover
773,549.0548095703125,360.9920349121094,617.6600341796875,317.8637390136719,Hover
774,556.9560546875,353.193115234375,645.0269775390625,270.8113098144531,Hover
775,568.6460571289062,341.3623962402344,678.352783203125,229.71017456054688,Hover
776,562.757568359375,321.81695556640625,697.9700317382812,200.36691284179688,Hover
777,568.5830688476562,315.8963928222656,725.3543701171875,182.7598114013672,Hover
778,576.510009765625,317.8966369628906,711.6096801757812,198.39266967773438,Hover
779,582.3201904296875,306.16986083984375,741.0494995117188,186.62396240234375,Hover
780,582.3806762695312,304.1134033203125,758.6729125976562,194.4399871826172,Hover
781,588.23388671875,304.1695251464844,786.0819702148438,194.441650390625,Hover
782,599.9862670898438,308.1225280761719,819.395263671875,194.44651794433594,Hover
783,601.9539184570312,308.0925598144531,839.0457763671875,210.18630981445312,Hover
784,603.9911499023438,319.8705749511719,858.5977783203125,239.48558044433594,Hover
785,619.6302490234375,327.6555480957031,868.4287109375,261.1037292480469,Hover
786,619.543212890625,337.4802551269531,874.3024291992188,292.4306945800781,Hover
787,619.5624389648438,351.1195983886719,876.2462158203125,325.7213439941406,Hover
788,611.7365112304688,359.0269470214844,862.5209350585938,360.9909362792969,Hover
789,605.8499755859375,368.8853759765625,856.6617431640625,386.469482421875,Hover
790,600.0066528320312,382.5411376953125,846.8441162109375,433.49493408203125,Hover
791,594.1258544921875,388.3970947265625,831.1806030273438,464.8609619140625,Hover
792,588.2293090820312,392.3507385253906,825.2713012695312,503.992431640625,Hover
